uid,pubdate,epubdate,source,authors,lastauthor,title,sorttitle,volume,issue,pages,lang,nlmuniqueid,issn,essn,pubtype,recordstatus,pubstatus,articleids,history,references,attributes,pmcrefcount,fulljournalname,elocationid,doctype,srccontriblist,booktitle,medium,edition,publisherlocation,publishername,srcdate,reportnumber,availablefromurl,locationlabel,doccontriblist,docdate,bookname,chapter,sortpubdate,sortfirstauthor,vernaculartitle
39971181,2025 Mar,2025 Feb 17,Drug Discov Today,"[{'name': 'Saini N', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Tiwari AK', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Leahy R', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Thorat N', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Kulkarni A', 'authtype': 'Author', 'clusterid': ''}]",Kulkarni A,Transforming brain cancer biomarker research with patinformatics and SWOT analysis.,transforming brain cancer biomarker research with patinformatics and swot analysis,30,3,104314,['eng'],9604391,1359-6446,1878-5832,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '39971181'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1016/j.drudis.2025.104314'}, {'idtype': 'pii', 'idtypen': 4, 'value': 'S1359-6446(25)00027-3'}]","[{'pubstatus': 'received', 'date': '2024/06/25 00:00'}, {'pubstatus': 'revised', 'date': '2025/01/29 00:00'}, {'pubstatus': 'accepted', 'date': '2025/02/13 00:00'}, {'pubstatus': 'medline', 'date': '2025/03/28 19:41'}, {'pubstatus': 'pubmed', 'date': '2025/02/20 00:21'}, {'pubstatus': 'entrez', 'date': '2025/02/19 19:33'}]",[],['Has Abstract'],,Drug discovery today,doi: 10.1016/j.drudis.2025.104314,citation,[],,,,,,,,,,[],,,,2025/03/01 00:00,Saini N,
26411411,2015,2015 Jul 21,Adv Clin Chem,"[{'name': 'McGrath SE', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Michael A', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Morgan R', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Pandha H', 'authtype': 'Author', 'clusterid': ''}]",Pandha H,EN2 in Prostate Cancer.,en2 in prostate cancer,71,,47-76,['eng'],2985173R,0065-2423,,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '26411411'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1016/bs.acc.2015.06.002'}, {'idtype': 'pii', 'idtypen': 4, 'value': 'S0065-2423(15)00050-5'}]","[{'pubstatus': 'entrez', 'date': '2015/09/29 06:00'}, {'pubstatus': 'pubmed', 'date': '2015/09/29 06:00'}, {'pubstatus': 'medline', 'date': '2016/04/16 06:00'}]",[],['Has Abstract'],,Advances in clinical chemistry,doi: 10.1016/bs.acc.2015.06.002,citation,[],,,,,,,,,,[],,,,2015/01/01 00:00,McGrath SE,
27166723,2016 Dec 1,,Clin Chem Lab Med,"[{'name': 'Yang H', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Fu H', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Xu W', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Zhang X', 'authtype': 'Author', 'clusterid': ''}]",Zhang X,Exosomal non-coding RNAs: a promising cancer biomarker.,exosomal non coding rnas a promising cancer biomarker,54,12,1871-1879,['eng'],9806306,1434-6621,1437-4331,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,4,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '27166723'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1515/cclm-2016-0029'}, {'idtype': 'pii', 'idtypen': 4, 'value': '/j/cclm.ahead-of-print/cclm-2016-0029/cclm-2016-0029.xml'}]","[{'pubstatus': 'received', 'date': '2016/01/11 00:00'}, {'pubstatus': 'accepted', 'date': '2016/03/18 00:00'}, {'pubstatus': 'pubmed', 'date': '2016/11/02 06:00'}, {'pubstatus': 'medline', 'date': '2017/03/11 06:00'}, {'pubstatus': 'entrez', 'date': '2016/05/12 06:00'}]",[],['Has Abstract'],,Clinical chemistry and laboratory medicine,doi: 10.1515/cclm-2016-0029,citation,[],,,,,,,,,,[],,,,2016/12/01 00:00,Yang H,
34212989,2021 Aug,2021 Jul 2,Oncol Rep,"[{'name': 'Kong C', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Fu T', 'authtype': 'Author', 'clusterid': ''}]",Fu T,Value of methylation markers in colorectal cancer (Review).,value of methylation markers in colorectal cancer review,46,2,,['eng'],9422756,1021-335X,1791-2431,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '34212989'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.3892/or.2021.8128'}, {'idtype': 'pii', 'idtypen': 4, 'value': '177'}]","[{'pubstatus': 'received', 'date': '2021/03/09 00:00'}, {'pubstatus': 'accepted', 'date': '2021/06/18 00:00'}, {'pubstatus': 'entrez', 'date': '2021/07/02 09:06'}, {'pubstatus': 'pubmed', 'date': '2021/07/03 06:00'}, {'pubstatus': 'medline', 'date': '2021/12/15 06:00'}]",[],['Has Abstract'],,Oncology reports,pii: 177. doi: 10.3892/or.2021.8128,citation,[],,,,,,,,,,[],,,,2021/08/01 00:00,Kong C,
24101045,2013 Nov 1,2013 Oct 7,J Clin Oncol,"[{'name': 'Wolff AC', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Hammond ME', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Hicks DG', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Dowsett M', 'authtype': 'Author', 'clusterid': ''}, {'name': 'McShane LM', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Allison KH', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Allred DC', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Bartlett JM', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Bilous M', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Fitzgibbons P', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Hanna W', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Jenkins RB', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Mangu PB', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Paik S', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Perez EA', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Press MF', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Spears PA', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Vance GH', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Viale G', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Hayes DF', 'authtype': 'Author', 'clusterid': ''}, {'name': 'American Society of Clinical Oncology', 'authtype': 'CollectiveName', 'clusterid': ''}, {'name': 'College of American Pathologists', 'authtype': 'CollectiveName', 'clusterid': ''}]",Hayes DF,Recommendations for human epidermal growth factor receptor 2 testing in breast cancer: American Society of Clinical Oncology/College of American Pathologists clinical practice guideline update.,recommendations for human epidermal growth factor receptor 2 testing in breast cancer american society of clinical oncology college of american pathologists clinical practice guideline update,31,31,3997-4013,['eng'],8309333,0732-183X,1527-7755,"['Journal Article', 'Practice Guideline']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '24101045'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1200/JCO.2013.50.9984'}, {'idtype': 'pii', 'idtypen': 4, 'value': 'JCO.2013.50.9984'}]","[{'pubstatus': 'entrez', 'date': '2013/10/09 06:00'}, {'pubstatus': 'pubmed', 'date': '2013/10/09 06:00'}, {'pubstatus': 'medline', 'date': '2014/01/01 06:00'}]","[{'refsource': 'J Clin Oncol. 2015 Apr 10;33(11):1301-2. doi: 10.1200/JCO.2014.59.7211.', 'reftype': 'Comment in', 'pmid': 25753440, 'note': ''}, {'refsource': 'J Clin Oncol. 2015 Apr 10;33(11):1302-4. doi: 10.1200/JCO.2014.59.7559.', 'reftype': 'Comment in', 'pmid': 25753441, 'note': ''}]",['Has Abstract'],,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,doi: 10.1200/JCO.2013.50.9984,citation,[],,,,,,,,,,[],,,,2013/11/01 00:00,Wolff AC,
22998109,2012 Dec,2012 Sep 23,Eur J Clin Invest,"[{'name': 'Rundle A', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Ahsan H', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Vineis P', 'authtype': 'Author', 'clusterid': ''}]",Vineis P,Better cancer biomarker discovery through better study design.,better cancer biomarker discovery through better study design,42,12,1350-9,['eng'],0245331,0014-2972,1365-2362,"['Journal Article', 'Research Support, N.I.H., Extramural', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '22998109'}, {'idtype': 'mid', 'idtypen': 8, 'value': 'NIHMS507807'}, {'idtype': 'pmc', 'idtypen': 8, 'value': 'PMC3828645'}, {'idtype': 'pmcid', 'idtypen': 5, 'value': 'pmc-id: PMC3828645;manuscript-id: NIHMS507807;'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1111/j.1365-2362.2012.02727.x'}]","[{'pubstatus': 'entrez', 'date': '2012/09/25 06:00'}, {'pubstatus': 'pubmed', 'date': '2012/09/25 06:00'}, {'pubstatus': 'medline', 'date': '2013/05/23 06:00'}, {'pubstatus': 'pmc-release', 'date': '2013/12/01 00:00'}]",[],['Has Abstract'],45,European journal of clinical investigation,doi: 10.1111/j.1365-2362.2012.02727.x,citation,[],,,,,,,,,,[],,,,2012/12/01 00:00,Rundle A,
36466914,2022,2022 Nov 16,Front Immunol,"[{'name': 'Kartikasari AER', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Cassar E', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Razqan MAM', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Szydzik C', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Huertas CS', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Mitchell A', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Plebanski M', 'authtype': 'Author', 'clusterid': ''}]",Plebanski M,Elevation of circulating TNF receptor 2 in cancer: A systematic meta-analysis for its potential as a diagnostic cancer biomarker.,elevation of circulating tnf receptor 2 in cancer a systematic meta analysis for its potential as a diagnostic cancer biomarker,13,,918254,['eng'],101560960,,1664-3224,"['Meta-Analysis', 'Systematic Review', ""Research Support, Non-U.S. Gov't"", 'Journal Article']",PubMed - indexed for MEDLINE,258,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '36466914'}, {'idtype': 'pmc', 'idtypen': 8, 'value': 'PMC9708892'}, {'idtype': 'pmcid', 'idtypen': 5, 'value': 'pmc-id: PMC9708892;'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.3389/fimmu.2022.918254'}]","[{'pubstatus': 'received', 'date': '2022/04/12 00:00'}, {'pubstatus': 'accepted', 'date': '2022/10/27 00:00'}, {'pubstatus': 'entrez', 'date': '2022/12/05 04:14'}, {'pubstatus': 'pubmed', 'date': '2022/12/06 06:00'}, {'pubstatus': 'medline', 'date': '2022/12/07 06:00'}, {'pubstatus': 'pmc-release', 'date': '2022/01/01 00:00'}]",[],['Has Abstract'],120,Frontiers in immunology,doi: 10.3389/fimmu.2022.918254,citation,[],,,,,,,,,,[],,,,2022/11/16 00:00,Kartikasari AER,
40695431,2025 Sep,2025 Jul 21,Int J Biol Macromol,"[{'name': 'Jiang L', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Mu H', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Xing H', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Zhu F', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Zhao X', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Wu Y', 'authtype': 'Author', 'clusterid': ''}]",Wu Y,"DTX3L E3 ligase: Molecular functions, regulatory mechanisms, and potential as a novel cancer biomarker and therapeutic target.",dtx3l e3 ligase molecular functions regulatory mechanisms and potential as a novel cancer biomarker and therapeutic target,321,Pt 1,146194,['eng'],7909578,0141-8130,1879-0003,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '40695431'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1016/j.ijbiomac.2025.146194'}, {'idtype': 'pii', 'idtypen': 4, 'value': 'S0141-8130(25)06751-0'}]","[{'pubstatus': 'received', 'date': '2025/04/29 00:00'}, {'pubstatus': 'revised', 'date': '2025/06/10 00:00'}, {'pubstatus': 'accepted', 'date': '2025/07/19 00:00'}, {'pubstatus': 'medline', 'date': '2025/08/31 20:05'}, {'pubstatus': 'pubmed', 'date': '2025/07/23 11:24'}, {'pubstatus': 'entrez', 'date': '2025/07/22 19:26'}]",[],['Has Abstract'],,International journal of biological macromolecules,doi: 10.1016/j.ijbiomac.2025.146194,citation,[],,,,,,,,,,[],,,,2025/09/01 00:00,Jiang L,
24375389,2014 Mar,,Cancer Metastasis Rev,"[{'name': 'Derks S', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Cleven AH', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Melotte V', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Smits KM', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Brandes JC', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Azad N', 'authtype': 'Author', 'clusterid': ''}, {'name': 'van Criekinge W', 'authtype': 'Author', 'clusterid': ''}, {'name': 'de Bruïne AP', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Herman JG', 'authtype': 'Author', 'clusterid': ''}, {'name': 'van Engeland M', 'authtype': 'Author', 'clusterid': ''}]",van Engeland M,Emerging evidence for CHFR as a cancer biomarker: from tumor biology to precision medicine.,emerging evidence for chfr as a cancer biomarker from tumor biology to precision medicine,33,1,161-71,['eng'],8605731,0167-7659,1573-7233,"['Journal Article', ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, Non-P.H.S."", 'Review']",PubMed - indexed for MEDLINE,4,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '24375389'}, {'idtype': 'pmc', 'idtypen': 8, 'value': 'PMC3988518'}, {'idtype': 'pmcid', 'idtypen': 5, 'value': 'pmc-id: PMC3988518;'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1007/s10555-013-9462-4'}]","[{'pubstatus': 'entrez', 'date': '2013/12/31 06:00'}, {'pubstatus': 'pubmed', 'date': '2014/01/01 06:00'}, {'pubstatus': 'medline', 'date': '2015/06/24 06:00'}, {'pubstatus': 'pmc-release', 'date': '2013/12/28 00:00'}]",[],['Has Abstract'],88,Cancer metastasis reviews,doi: 10.1007/s10555-013-9462-4,citation,[],,,,,,,,,,[],,,,2014/03/01 00:00,Derks S,
35500679,2022 Jul 1,2022 Apr 29,Life Sci,"[{'name': 'Kazemi Y', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Dehghani S', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Nosrati R', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Taghdisi SM', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Abnous K', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Alibolandi M', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Ramezani M', 'authtype': 'Author', 'clusterid': ''}]",Ramezani M,Recent progress in the early detection of cancer based on CD44 biomarker; nano-biosensing approaches.,recent progress in the early detection of cancer based on cd44 biomarker nano biosensing approaches,300,,120593,['eng'],0375521,0024-3205,1879-0631,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '35500679'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1016/j.lfs.2022.120593'}, {'idtype': 'pii', 'idtypen': 4, 'value': 'S0024-3205(22)00293-4'}]","[{'pubstatus': 'received', 'date': '2022/03/06 00:00'}, {'pubstatus': 'revised', 'date': '2022/04/24 00:00'}, {'pubstatus': 'accepted', 'date': '2022/04/26 00:00'}, {'pubstatus': 'pubmed', 'date': '2022/05/03 06:00'}, {'pubstatus': 'medline', 'date': '2022/05/18 06:00'}, {'pubstatus': 'entrez', 'date': '2022/05/02 19:24'}]",[],['Has Abstract'],,Life sciences,doi: 10.1016/j.lfs.2022.120593,citation,[],,,,,,,,,,[],,,,2022/07/01 00:00,Kazemi Y,
38478957,2024 Aug 1,2024 Mar 13,Biochem Cell Biol,"[{'name': 'Penny L', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Main SC', 'authtype': 'Author', 'clusterid': ''}, {'name': 'De Michino SD', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Bratman SV', 'authtype': 'Author', 'clusterid': ''}]",Bratman SV,Chromatin- and nucleosome-associated features in liquid biopsy: implications for cancer biomarker discovery.,chromatin and nucleosome associated features in liquid biopsy implications for cancer biomarker discovery,102,4,291-298,['eng'],8606068,0829-8211,1208-6002,"['Journal Article', 'Review', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '38478957'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1139/bcb-2024-0004'}]","[{'pubstatus': 'medline', 'date': '2024/08/01 12:43'}, {'pubstatus': 'pubmed', 'date': '2024/03/13 18:47'}, {'pubstatus': 'entrez', 'date': '2024/03/13 17:43'}]",[],['Has Abstract'],,Biochemistry and cell biology = Biochimie et biologie cellulaire,doi: 10.1139/bcb-2024-0004,citation,[],,,,,,,,,,[],,,,2024/08/01 00:00,Penny L,
32277003,2020 Dec,2020 Apr 10,Cancer Epidemiol Biomarkers Prev,"[{'name': 'Ren AH', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Fiala CA', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Diamandis EP', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Kulasingam V', 'authtype': 'Author', 'clusterid': ''}]",Kulasingam V,Pitfalls in Cancer Biomarker Discovery and Validation with Emphasis on Circulating Tumor DNA.,pitfalls in cancer biomarker discovery and validation with emphasis on circulating tumor dna,29,12,2568-2574,['eng'],9200608,1055-9965,1538-7755,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '32277003'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1158/1055-9965.EPI-20-0074'}, {'idtype': 'pii', 'idtypen': 4, 'value': '1055-9965.EPI-20-0074'}]","[{'pubstatus': 'received', 'date': '2020/01/16 00:00'}, {'pubstatus': 'revised', 'date': '2020/03/19 00:00'}, {'pubstatus': 'accepted', 'date': '2020/04/03 00:00'}, {'pubstatus': 'pubmed', 'date': '2020/04/12 06:00'}, {'pubstatus': 'medline', 'date': '2021/12/22 06:00'}, {'pubstatus': 'entrez', 'date': '2020/04/12 06:00'}]",[],['Has Abstract'],,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",doi: 10.1158/1055-9965.EPI-20-0074,citation,[],,,,,,,,,,[],,,,2020/12/01 00:00,Ren AH,
38666531,2024 Jun,2024 Apr 26,Int J Oncol,"[{'name': 'Li M', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Cui P', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Dai W', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Cao B', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Zhao H', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Jin S', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Xu D', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Shi Y', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Yan S', 'authtype': 'Author', 'clusterid': ''}]",Yan S,S100 protein family: Emerging role and mechanism in digestive tract cancer (Review).,s100 protein family emerging role and mechanism in digestive tract cancer review,64,6,,['eng'],9306042,1019-6439,1791-2423,"['Journal Article', 'Systematic Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '38666531'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.3892/ijo.2024.5647'}, {'idtype': 'pii', 'idtypen': 4, 'value': '59'}]","[{'pubstatus': 'received', 'date': '2023/12/21 00:00'}, {'pubstatus': 'accepted', 'date': '2024/03/11 00:00'}, {'pubstatus': 'medline', 'date': '2024/04/26 13:23'}, {'pubstatus': 'pubmed', 'date': '2024/04/26 13:22'}, {'pubstatus': 'entrez', 'date': '2024/04/26 06:43'}]",[],['Has Abstract'],,International journal of oncology,pii: 59. doi: 10.3892/ijo.2024.5647,citation,[],,,,,,,,,,[],,,,2024/06/01 00:00,Li M,
24476379,2014 Apr,2014 Jan 29,Expert Rev Proteomics,"[{'name': 'Chambers AG', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Percy AJ', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Simon R', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Borchers CH', 'authtype': 'Author', 'clusterid': ''}]",Borchers CH,MRM for the verification of cancer biomarker proteins: recent applications to human plasma and serum.,mrm for the verification of cancer biomarker proteins recent applications to human plasma and serum,11,2,137-48,['eng'],101223548,1478-9450,1744-8387,"['Journal Article', ""Research Support, Non-U.S. Gov't"", 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '24476379'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1586/14789450.2014.877346'}]","[{'pubstatus': 'entrez', 'date': '2014/01/31 06:00'}, {'pubstatus': 'pubmed', 'date': '2014/01/31 06:00'}, {'pubstatus': 'medline', 'date': '2015/01/20 06:00'}]",[],['Has Abstract'],,Expert review of proteomics,doi: 10.1586/14789450.2014.877346,citation,[],,,,,,,,,,[],,,,2014/04/01 00:00,Chambers AG,
36840858,2023 Jun,2023 Feb 25,Anal Sci,"[{'name': 'Wei B', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Huang B', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Zhao X', 'authtype': 'Author', 'clusterid': ''}]",Zhao X,An overview of biochemical technologies for the cancer biomarker miR-21 detection.,overview of biochemical technologies for the cancer biomarker mir 21 detection,39,6,815-827,['eng'],8511078,0910-6340,1348-2246,"['Journal Article', 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '36840858'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1007/s44211-023-00304-w'}, {'idtype': 'pii', 'idtypen': 4, 'value': '10.1007/s44211-023-00304-w'}]","[{'pubstatus': 'received', 'date': '2022/10/07 00:00'}, {'pubstatus': 'accepted', 'date': '2023/02/13 00:00'}, {'pubstatus': 'medline', 'date': '2023/05/26 06:42'}, {'pubstatus': 'pubmed', 'date': '2023/02/26 06:00'}, {'pubstatus': 'entrez', 'date': '2023/02/25 11:27'}]",[],['Has Abstract'],,Analytical sciences : the international journal of the Japan Society for Analytical Chemistry,doi: 10.1007/s44211-023-00304-w,citation,[],,,,,,,,,,[],,,,2023/06/01 00:00,Wei B,
19327356,2009 Jun 5,2009 Mar 25,FEBS Lett,"[{'name': 'Martinkova J', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Gadher SJ', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Hajduch M', 'authtype': 'Author', 'clusterid': ''}, {'name': 'Kovarova H', 'authtype': 'Author', 'clusterid': ''}]",Kovarova H,Challenges in cancer research and multifaceted approaches for cancer biomarker quest.,challenges in cancer research and multifaceted approaches for cancer biomarker quest,583,11,1772-84,['eng'],0155157,0014-5793,1873-3468,"['Journal Article', ""Research Support, Non-U.S. Gov't"", 'Review']",PubMed - indexed for MEDLINE,256,"[{'idtype': 'pubmed', 'idtypen': 1, 'value': '19327356'}, {'idtype': 'doi', 'idtypen': 3, 'value': '10.1016/j.febslet.2009.03.042'}, {'idtype': 'pii', 'idtypen': 4, 'value': 'S0014-5793(09)00226-9'}]","[{'pubstatus': 'received', 'date': '2009/02/02 00:00'}, {'pubstatus': 'revised', 'date': '2009/03/18 00:00'}, {'pubstatus': 'accepted', 'date': '2009/03/18 00:00'}, {'pubstatus': 'entrez', 'date': '2009/03/31 09:00'}, {'pubstatus': 'pubmed', 'date': '2009/03/31 09:00'}, {'pubstatus': 'medline', 'date': '2009/06/13 09:00'}]",[],['Has Abstract'],,FEBS letters,doi: 10.1016/j.febslet.2009.03.042,citation,[],,,,,,,,,,[],,,,2009/06/05 00:00,Martinkova J,
